post_id,content,images
1796909894068512,"Tìm đồng nghiệp. Cty mình hiện đang tuyển 営業 tại Tokyo/Osaka/Nagoya. Y/c tiếng nhật N1, thích sales.
Nenshu 400~600man (incentive riêng)",[]
1796873567405478,[HCM-HN] Cần tuyển Chuyên viên Hỗ trợ ứng dụng Ngân hàng lõi từ #4yoe. Làm việc tại Q1/Q.Hoàn Kiếm. Ace qt inb em nhận JD nhé,[]
1796355334123968,"[HN/HCM] TUYỂN DỤNG
LỢI ÍCH
Thử việc với mức lương đầy đủ
Gói bảo hiểm nhân thọ cao cấp
13 tháng lương + thưởng (tùy thuộc vào doanh thu cty)
Máy tính xách tay và màn hình
Chuyến đi hàng năm của công ty
NHỮNG ĐIỀU NHỎ tại sao bạn sẽ thích làm việc ở đây
Chỉ cần bạn có trách nhiệm với công việc của mình, bạn có tự do.
Chúng tôi đánh giá bạn bằng sản xuất của bạn, không phải thời gian làm việc.
Bạn có thể phạm sai lầm và học hỏi, không ai đổ lỗi cho bạn.
Tôn trọng ý tưởng của mỗi người.
Tập trung vào việc cải thiện và trưởng thành.
Bạn là một trong những thành viên trong nhóm của chúng tôi, không chỉ là một nhân viên.
THỜI GIAN LÀM VIỆC: Thứ Hai đến Thứ Sáu, 8:30~17:30 hoặc 9:00~18:00 (Nghỉ 11:30~13:00) - (Tổng 7.5 tiếng)
QUY TRÌNH PHỎNG VẤN: 2 vòng
--------------------------------
LIÊN HỆ
📲Điện thoại: 0935 010 350
📲Skype: trực tiếp:. Cid. 71d827f8e7116aa
📮Email: thuynguyen.hr06@gmail.com
Được dịch từ Tiếng Anh",[]
1795231884236313,"Cầu Giấy HN - Job Fullstack - Upto 1200 - 1+yoe - English Basic
Thành thạo HTML, CSS, JavaScript
Ưu tiên khi có kinh nghiệm: Python cho BE và Vuejs cho FE
Ib mình gửi JD",[]
1795108364248665,"☁️ LÊN “CLOUD” GIÁP THÌN - TẶNG THÊM 10% DUNG LƯỢNG 🐉
Đón xuân con Rồng, QD.TEK và Wasabi sẽ tặng thêm 10% dung lượng lưu trữ Cloud trong suốt thời hạn hợp đồng cho toàn thể quý Khách hàng và Đối tác. Đặt hàng trước ngày 29.02.2024 để nhận ưu đãi!
🌻Lưu ý:
- Chương trình chỉ áp dụng cho khách hàng lần đầu sử dụng, không áp dụng cho hợp đồng gia hạn và các dịch vụ mua thêm hoặc chuyển đổi dung lượng.
- Khuyến mãi chỉ áp dụng trong thời hạn hợp đồng, không áp dụng cho lần gia hạn tiếp theo. Ví dụ, nếu mua 100TB trong 1 năm, bạn sẽ nhận được thêm 10TB miễn phí và tổng dung lượng lưu trữ của bạn sẽ là 110TB với giá của 100TB. Khi gia hạn hợp đồng, bạn sẽ gia hạn với 110TB và sẽ trả phí cho 110TB dung lượng lưu trữ.
- Dung lượng tặng tối đa 100TB.
⚠️ Với giá 240 VNĐ/GB, Bảo mật đạt chuẩn chính phủ Mỹ, Hiệu suất cao… Wasabi đang là giải pháp Lưu trữ Cloud S3 “hot” nhất thế giới!
Mời quý đối tác trải nghiệm miễn phí 1TB suốt 60 ngày tại: https://wasabi.qdtek.vn/trial-register
#QuangDungTek #QDTEK #Wasabi",[]
1796250330801135,"[HCM] ZOI.TECH SGN tuyển dụng SENIOR SAP DEVELOPER | Negotiable
🌟Yêu cầu:
Có kiến thức trong phát triển ABAP/ABAP OO.
Có kinh nghiệm trong lĩnh vực SAP Process Integration/Orchestration và SAP Gateway.
Có kĩ năng nói và viết tiếng Anh tốt.
🌟Đãi ngộ:
Lương tháng 13 + thưởng.
Cung cấp thiết bị hiện đại và laptop cá nhân cho công việc.
Tham gia BHXH với full lương.
Địa chỉ làm việc: Quận 1, Thành phố Hồ Chí Minh
Link JD: https://topdev.vn/s/UZf6mSVd
Các ứng viên vui lòng gửi CV về: career@topdev.vn với tiêu đề theo đúng cú pháp: [Họ tên] - SAP - ZOI.TECH SGN",[]
1796247144134787,"📍[ HCM ] NÂNG TẦM SỰ NGHIỆP CÙNG ZOI.TECH SGN VỚI VỊ TRÍ JIRA & CONFLUENCE ADMINISTRATOR (AGILE/ IT SUPPORT/BA/PM). CÁC ANH/CHỊ NẾU ĐANG TÌM KIẾM MÔI TRƯỜNG LÀM VIỆC MỚI THÌ ĐỪNG BỎ LỠ GÓI OFFER XỊN CỦA NHÀ  ZOI.TECH SGN NHÉ.
Link JD:https://topdev.vn/s/7czoj7yx

👉TIÊU CHÍ:
Có từ 4 năm kinh nghiệm làm Quản trị viên JIRA.
👉Đãi ngộ:
Lương thỏa thuận xứng đáng với năng lực.
Lương tháng 13 và thưởng.
Đánh giá hiệu quả công việc hàng năm, tăng lương.
Tham gia bảo hiểm xã hội đầy đủ lương.
Teambuilding - Du lịch công ty.
Môi trường làm việc đa quốc gia, trẻ trung, năng động. luôn chia sẻ và giúp đỡ bạn trong quá trình làm việc.
Cung cấp trang thiết bị hiện đại và laptop cá nhân để làm việc;
Trưa thứ sáu hàng tuần sẽ có bữa trưa vui vẻ bên nhau.
Bảo hiểm y tế.
Thời gian làm việc linh hoạt: từ 9h00 đến 17h00. tư thư hai đên thư sau. Nghỉ thứ bảy và chủ nhật.
🍁IB để nhận JD nhé!__________________________________
Có thắc mắc cần giải đáp, đừng ngần ngại comment hoặc inbox cho em nhé!
✉️ Gửi CV về: career@topdev.vn
✉️ Với tiêu đề: ZOI.TECH - Jira",[]
1796245870801581,🧧[#Remote/ #Onsite/ #Full-time/#Part-time] tuyển dụng Research Software Dev (Java/Python). Lương upto $3.500. OPEN từ +1 năm KN.,[]
1796206630805505,"Xin phép ad
#Tuyểndụng Hà Nội
Dự án BlockUltra lĩnh vực Blockchain, Crypto (Lĩnh vực còn rất mới, rất nhiều cơ hội phát triển nghề nghiệp) đang bước vào quá trình gọi vốn cần tuyển dụng vị trí dev có thể đi làm ngay tại văn phòng trong 1-2 tháng tới sau khi gọi vốn xong. Mức lương thỏa thuận theo năng lực ứng viên và mức lương hiện tại của ứng viên, chỉ cần có đầy đủ các tiêu chí hoàn toàn có thể gia nhập dự án BlockUltra
Kỹ năng: làm tốt React + Next
Năng động chủ động trong công việc
Hoàn thành tốt các công việc do leader giao
Kinh nghiệm > 4 năm
Mức lương từ 30M-35M
Hãy gửi CV đến với BlockUltra, chúng tôi đang chờ bạn!!
►Telegram: @AlbertNgo
📞 Liên hệ trực tiếp với mình qua Inbox",[]
1796196304139871,"Tuyển gấp CODER Thực tập sinh làm trực tiếp VP TPHCM
✅✅✅Mô tả công việc:
- Làm việc trực tiếp tại văn phòng Q7
- Được training trực tiếp từ các coder, leader lão làng của Hanbiro
- Thực hành các task từ đơn giản đến phức tạp trong các dự án của công ty liên quan đến nghiên cứu phát triển sản phẩm, fix bug, … trên web.
Tham khảo thêm: https://hanbiro.vn/tuyen-dung-cac-chien-binh-coder-tap-su/
💙💙💙Đãi ngộ hấp dẫn:
- Được training bởi leader thân thiện và nhiều kinh nghiệm
- Hỗ trợ dấu mộc và tài liệu báo cáo
- Cơ hội trở thành nhân viên chính thức của công ty
- Giờ làm linh hoạt partime, full time
📣📣📣Các chiến binh cần gì?
- Sinh viên năm 3, năm 4 hoặc sinh viên sắp/vừa mới tốt nghiệp các trường Đại Học, Cao đẳng, nghề, … trên cả nước
- Chuyên ngành CNTT hoặc các chuyên ngành liên quan.
- Tiếng Anh đọc hiểu mức độ cơ bản.
- Đam mê code, lập trình là yêu cầu không thể thiếu.
*** Đặc biệt: ngôn ngữ Golang
💁💁💁Nhanh tay gửi CV về: vina@hanbiro.com
Công ty TNHH Hanbiro Việt Nam
1800 6346
Tòa nhà KOTITI, Lô A4a, đường 19C, Khu E-Office, KCX Tân Thuận, Phường Tân Thuận Đông, Quận 7, TP.HCM",[]
1796196057473229,"Tuyển gấp CODER Thực tập sinh làm trực tiếp VP TPHCM
✅✅✅Mô tả công việc:
- Làm việc trực tiếp tại văn phòng Q7
- Được training trực tiếp từ các coder, leader lão làng của Hanbiro
- Thực hành các task từ đơn giản đến phức tạp trong các dự án của công ty liên quan đến nghiên cứu phát triển sản phẩm, fix bug, … trên web.
Tham khảo thêm: https://hanbiro.vn/tuyen-dung-cac-chien-binh-coder-tap-su/
💙💙💙Đãi ngộ hấp dẫn:
- Được training bởi leader thân thiện và nhiều kinh nghiệm
- Hỗ trợ dấu mộc và tài liệu báo cáo
- Cơ hội trở thành nhân viên chính thức của công ty
- Giờ làm linh hoạt partime, full time
📣📣📣Các chiến binh cần gì?
- Sinh viên năm 3, năm 4 hoặc sinh viên sắp/vừa mới tốt nghiệp các trường Đại Học, Cao đẳng, nghề, … trên cả nước
- Chuyên ngành CNTT hoặc các chuyên ngành liên quan.
- Tiếng Anh đọc hiểu mức độ cơ bản.
- Đam mê code, lập trình là yêu cầu không thể thiếu.
*** Đặc biệt: ngôn ngữ Golang
💁💁💁Nhanh tay gửi CV về: vina@hanbiro.com
Công ty TNHH Hanbiro Việt Nam
1800 6346
Tòa nhà KOTITI, Lô A4a, đường 19C, Khu E-Office, KCX Tân Thuận, Phường Tân Thuận Đông, Quận 7, TP.HCM",[]
1796192404140261,"🌟[Nam Từ Liêm-HN/ #Fresher, #Junior] tuyển Project Management Assistant. YC: +6 tháng KN. Lương hấp dẫn+Review 6 tháng/lần+...ib",[]
1796277520798416,"📍[ HCM ] BISO24 MỞ ĐỢT TUYỂN DỤNG CHO VỊ TRÍ BACKEND DEVELOPER (NODEJS) DÀNH CHO CÁC ỨNG VIÊN. CƠ HỘI NHẬN ĐÃI NGỘ VÀ MỨC LƯƠNG SIÊU HẤP DẪN ĐANG CHỜ ĐÓN BẠN, NGẠI GÌ MÀ KHÔNG APPLY NGAY.!
Link JD: https://topdev.vn/s/nigfDy9q
👉TIÊU CHÍ:
Có từ 2 năm kinh nghiệm phát triển Backend Developer (NodeJS).
👉Đãi ngộ:
Mức lương cạnh tranh, thỏa thuận theo năng lực.
Được xét tăng lương hàng năm & lương tháng 13 theo kết quả công việc.
Làm việc trong môi trường vui vẻ, thoải mái, có nhiều cơ hội phát triển kỹ năng và phát triển bản thân.
Được hưởng đầy đủ các quyền lợi theo Luật Lao động Việt Nam.
Cung cấp đầy đủ trang thiết bị phục vụ công việc.
Hoạt động tập thể: company trip, teambuilding, tiệc tối.
Thời gian làm việc: Từ thứ Hai đến thứ Sáu (Sáng 9h00-12h00, Chiều 13h00-18h00).
🍁IB để nhận JD nhé!__________________________________
Có thắc mắc cần giải đáp, đừng ngần ngại comment hoặc inbox cho em nhé!
✉️ Gửi CV về: career@topdev.vn
✉️ Với tiêu đề: Biso24 - Backend (NodeJS)",[]
1796273064132195,"📍[ HCM ]🔥Transaction Technologies Limited mở đợt tuyển dụng cho vị trí Mobile Team leader cho các DEV. Cơ hội nhận RANGE LƯƠNG lên đến $2.500 cùng vô số đãi ngộ siêu hấp dẫn đang chờ đón bạn,ngại gì mà không apply ngay. 💁🏻‍♀️💁🏻‍♂️

LINK JD: HTTPS://TOPDEV.VN/S/DYGGTEFL
🩵TIÊU CHÍ:
Có từ 4 năm kinh nghiệm lập trình Mobile.
Có ít nhất 1 năm kinh nghiệm làm Leader.
🩵ĐÃI NGỘ:
Lương UP TO $2.500.
Thường xuyên đào tạo theo nhu cầu của nhân viên, được hướng dẫn bởi lãnh đạo và quản lý dự án trong công ty.
Lương và thưởng: Mức lương cạnh tranh, hấp dẫn, lương tháng 13, thưởng dự án (dựa trên kết quả kinh doanh).
Thưởng dài hạn 5 năm, 10 năm.
Teambuilding, Du lịch hàng năm.
Review lương hàng năm.
Giờ làm việc: Thứ Hai - Thứ Sáu.
🍁IB để nhận JD nhé!__________________________________
Có thắc mắc cần giải đáp, đừng ngần ngại comment hoặc inbox cho em nhé!
✉️ Gửi CV về: career@topdev.vn
✉️ Với tiêu đề: TTL - Mobile Team",[]
1796264360799732,"[HCM] Alephon tuyển dụng Software Engineer /Analyst (C#/JavaScript or C/C++, SQL) | Lương 600 USD-1000 USD🎯🎯🎯
📌 Yêu cầu:
2 năm kinh nghiệm về ít nhất một trong các ngôn ngữ lập trình sau: C#, JavaScript hoặc C/C++.
2 năm kinh nghiệm về SQL.
Tiếng Anh tốt (nói & viết).
📌 Đãi ngộ:
Được đảm bảo lương tháng 13.
Review lương 2 lần/năm.
Cung cấp đầy đủ trang thiết bị.
📌 Thời gian làm việc: Thứ 2 - Thứ 6 (8h30-17h30).
📌 Địa điểm làm việc: Office 906, Paragon Building, 3 Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, Thành phố Hồ Chí Minh.
---------------------------------------------
➥Gửi CV tiếng Anh về: career@topdev.vn
➥Tiêu đề Mail : [Họ tên] - Software Engineer /Analyst - Alephon
Link JD: https://topdev.vn/s/sc3kiOcn",[]
1796258937466941,"[HN] Đưa sự nghiệp của anh/chị lên tầm cao mới với QUANTier, với cơ hội làm việc tại vị trí # Senior C# Developer. Đừng bỏ lỡ cơ hội và gửi ngay CV của anh/chị để trải nghiệm mức OFFER lên đến $3,000 nhé!!
🍀Dev cần có
Có từ 5 năm lập trình với công nghệ C# và .NET.
🍀Phúc lợi dành cho các Dev:
Mức thù lao cạnh tranh: $2,500-$3,000.
Được nghỉ phép hàng năm được trả lương.
Tuần làm việc 5 ngày.
Trang phục linh hoạt.
Tiền thưởng hiệu suất cạnh tranh.
Có thắc mắc cần được giải đáp, các Dev đừng ngần ngại comment hoặc inbox cho em biết nhé!
Gửi CV về: career@topdev.vn
Với tiêu đề: QUANTier_2032569_C#DEv",[]
1796256537467181,"🔥[HN] MOBIFONE PLUS  tuyển dụng Trưởng Phòng Lập Trình | 18tr-30tr🔥
📌 Yêu cầu:
Có ít nhất 05 năm kinh nghiệm lập trình, trong đó có ít nhất 01 năm ở vị trí trưởng nhóm.
Có kinh nghiệm triển khai backend API Restful kết nối và phục vụ trao đổi dữ liệu giữa các hệ thống.
Có kiển thức về Front-end (HTML, CSS, Java…)
📌 Đãi ngộ:
Thu nhập tùy theo năng lực và kinh nghiệm. 17-18 tháng lương/năm.
Được hưởng các chế độ về BHXH, BHYT, BHTN và các chế độ khác theo quy định của Công ty.
Đóng bảo hiểm xã hội, bảo hiểm sức khỏe.
📌Địa điểm làm việc: Tầng 3A, tòa nhà Harec số 4A Láng Hạ, Phường Thành Công, Quận Ba Đình, Thành phố Hà Nội
-----------------------------------------------------
➥Gửi CV về: career@topdev.vn
➥Tiêu đề Mail : [Họ tên] - Trưởng Phòng Lập Trình - MOBIFONE PLUS
Link JD: https://topdev.vn/s/sG276KUO",[]
1796252114134290,"[HN] Kết nối sự nghiệp của bạn với Modobom International Co., Ltd, với vị trí Nhân Viên Lập Trình (PHP, Laravel). Đừng chần chừ, gửi CV ngay để trải nghiệm mức OFFER lên đến 25.000.000 VND nhé!!!
🍀Dev cần có:
Có từ 2 năm kinh nghiệm lập trình PHP với Laravel Framework.
🍀Phúc lợi dành cho bạn:
Mức lương từ 18.000.000 VND-25.000.000VND.
Xét tăng lương 6 tháng/lần.
Tham gia bảo hiểm xã hội, du lịch với công ty thường niên, thưởng các ngày lễ tết, sinh nhật, thăm hỏi ốm đau…
Môi trường làm việc trẻ trung, năng động và chuyên nghiệp.
Có thắc mắc cần được giải đáp, các Dev đừng ngần ngại comment hoặc inbox cho mình biết nhé!
Gửi CV về: career@topdev.vn
Với tiêu đề: Modobom_2032560_NV lập trình (PHP,Laravel)",[]
1796352334124268,[Hà Nội] LIST JOB MỚI dành cho các BE Dev. OPEN cho Fresher/Junior/Middle/Senior/Leader .Tham khảo JD dưới cmt 👇hoặc ib mình ạ.,[]
1796854824074019,"[HN] Vietinbank tuyển dụng Cloud Engineer (CVC/CVCC) | Negotiable🧧
📌Yêu cầu:
Tốt nghiệp Đại học (hệ chính quy) trở lên, chuyên ngành CNTT hoặc tương đương.
Có từ 1 năm kinh nghiệm về Cloud Engineer.
Có kinh nghiệm làm việc trên nền tảng điện toán đám mây AWS Cloud (bao gồm và không giới hạn về compute, networking, storage, database, microservice…).
📌 Đãi ngộ:
Cơ chế tiền lương của VietinBank được xây dựng khoa học, công khai, minh bạch với mức lương cạnh tranh trên thị trường (trả lương theo vị trí công việc, theo năng lực cá nhân và theo kết quả thực hiện công việc).
Ngoài ra, VietinBank còn có chế độ phúc lợi đãi ngộ vượt trội dành cho Lãnh đạo cấp cao, Trưởng các đơn vị, cán bộ nhân tài VietinBank Top 500, cán bộ đạt thành tích cao.
VietinBank luôn đảm bảo đội ngũ cán bộ, lãnh đạo có khả năng học hỏi, thích nghi nhanh, phối hợp tốt, sẵn sàng đáp ứng với mọi thay đổi của hệ thống, của thị trường.
📌 Địa điểm làm việc: 108 Trần Hưng Đạo, Phường Cửa Nam, Quận Hoàn Kiếm, Thành phố Hà Nội
----------------------------------------------------------------
➥Gửi CV về: career@topdev.vn
➥Tiêu đề Mail : [Họ tên] - Cloud Engineer - Vietinbank
Link JD: https://topdev.vn/s/opuxggDT",[]
1796843210741847,[#Remote/Onsite] tuyển Research Software Dev (java/Python). Lương $850-$3.500. Yc: +1 năm KN. Làm #Fulltime/ #Parttime. ib nhận JD,[]
1796523847440450,"✅REERACOEN tuyển dụng cho khách hàng Nhật
✅-Business Analyst（English speaker / Hanoi）cho CTY NHẬT-NAM TỪ LIÊM HÀ NỘI HOẶC ĐÀ NẴNG
❤️Salary:20-40 MIL
✅Yêu cầu:
- Bachelor's degree
- English -upper intern HOẶC Japanese: N2
- 3 years of software development projects in IT companies
- Having experience of creating documents（Screen Layout）
- Having experience of ""Requirement Definition"" or ""Detailed Design
APPLY nào cả nhà ơi.
❤️Ib/ADD zalo: 0964 000 390 ( Hana) để nhận JD chi tiết nhé.
❤️Email: benguyen@reeracoen.com.vn
❤️Cám ơn cả nhà ạ",[]
1796420104117491,"(HCM/ HN/ Huế) Tìm gấp Java Developer từ 3 năm KN trở lên, tiếng Anh cơ bản, lương ~ 30Tr Gross (negotiate). Inbox mình gửi JD nhé",[]
1796417574117744,"Thanh Xuân - Hà Nội
Em đang cần các vị trí sau: #ReactJS #Manual Tester.
Yc: Từ 2 năm kn ạ",[]
1796396347453200,"| [Cầu Giấy-Hà Nội] Công ty cổ phần công nghệ thông tin 3T tuyển dụng Mobile App Developer và AI Engineer (fulltime)
Địa chỉ làm việc: Tầng 24, tòa nhà Central Point, tháp C, 219 Trung Kính, Cầu Giấy, Hà Nội.
Mô tả công việc:
- Mobile App Developer:
Xây dựng ứng dụng chạy trên Android & IOS bằng cách sử dụng Flutter
Phát triển ứng dụng dành cho web và thiết bị di động bằng các framework JS, Mobile phổ biến
Tối ưu hóa hiệu năng và khả năng mở rộng của ứng dụng
Sử dụng kỹ năng, kinh nghiệm về UI/UX và phát triển ứng dụng để phát triển, cải tiến các sản phẩm hiện có của công ty
Tham gia vào đội ngũ phát triển các sản phẩm chiến lược của công ty.
- AI Engineer:
Theo dõi và quản lý, triển khai các quy trình
Trao đổi, trình bày các kiến trúc giải pháp
Phân tích, đánh giá các giải pháp cho các hoạt động kinh doanh của công ty
Nghiên cứu/ứng dụng và báo cáo.
Quyền lợi:
Cơ hội học hỏi từ các chuyên gia nhiều năm kinh nghiệm.
Cơ hội học hỏi từ việc làm việc với các chuyên gia nước ngoài.
Được hưởng chế độ BHXH, BHYT theo luật Lao động
Được khám sức khỏe tổng quát định kỳ/mua bảo hiểm
Được thưởng tháng thứ 13 và hiệu quả công việc.
Được tham gia du lịch, teambuilding định kỳ
Được hỗ trợ miễn phí các khóa học nâng cao kỹ năng, nghiệp vụ…
Thời gian làm việc từ  08h00– 17h00 (Nghỉ trưa 1h)
Làm việc từ thứ 2 đến thứ 6.
Môi trường làm việc trẻ trung, năng động, được hỗ trợ tối đa trong công việc.
Cách thức ứng tuyển:
- Email: tuyendung@3tit.vn
- Website: https://3tit.vn/
- Fanpage: 3T TUYỂN DỤNG",[]
1796387917454043,[REMOTE- Upto 4k$]- FE Senior/Lead - Trên 5 năm kinh nghiệm ReactJs. Có thêm kinh nghiệm NodeJs. IB để nhận JD nhé!!,[]
1796821440744024,"[HCM] 🔥Mức lương cùng nhiều đãi ngộ HẤP DẪN đang chờ đón Python Developer khi về với Quang Hưng. Nộp CV - Nhận lịch PV sớm nhất các Dev nhé !!🔥
📌 Tiêu chí cần có:
Từ 05 năm KN cho vị trí Technical Leader.
📌Mức đãi ngộ xịn sò:
Mức Lương hấp dẫn tương xứng với năng lực.
Hỗ trợ tiền thuê nhà + tiền ăn + OT/OD cùng nhiều lợi ích khác.
Môi trường làm việc hiện đại, chuyên nghiệp.
Có thắc mắc cần được giải đáp, đừng ngần ngại comment hoặc inbox cho mình biết nhé!
Link JD & Apply nhanh: https://topdev.vn/s/uWoX3kHr
📧Gửi CV về: career@topdev.vn
📌Với tiêu đề: Quang Hưng - Python Dev",[]
1794339064325595,"[HCM] Cần tuyển Technical Support Engineer. Kh yêu cầu kn, OPEN CHO FRESHER. Làm việc tại Q.Bình Thạnh. Ace qt inb e nhận JD nhé",[]
1796582484101253,"[HCM] Senior Software Developer (Java)
Allexceed Việt Nam – doanh nghiệp Nhật Bản 🇯🇵 đã có mặt tại thị trường Việt Nam hơn 13 năm có nhu cầu tuyển dụng 3 Senior Software Engineer (Java).
💸Phúc lợi:
・Cơ hội làm việc (ngắn hạn/dài hạn) và định cư tại Nhật Bản
・Mức lương cạnh tranh. Thưởng cao 2 lần/năm
・BHXH, BHYT, BHTN full lương
Và nhiều phúc lợi hấp dẫn khác.
🧰 Yêu cầu:
・Tốt nghiệp đại học chuyên ngành CNTT
・5 năm kinh nghiệm phát triển phần mềm, 3 năm kinh nghiệm phát triển Java Web
・Có khả năng/kinh nghiệm tạo detail design
📄JD: https://itviec.com/companies/allexceed-viet-nam?lab_feature=employer_job
🏢Thông tin công ty:
Homepage: https://allexceed.com.vn/
FB fanpage: https://www.facebook.com/ALLEXCEED.VIETNAM
📨Thông tin liên hệ:
・Email: tuyendung@allexceed.co.jp
・SĐT: 028 3823 3202 / 0938073966
Allexceed rất mong chờ cơ hội được làm việc với các bạn! Hãy apply ngay nhé😘😘",[]
1796232200802948,"[HN] FPT Software chào đón Embedded Autosar Engineer về với đội ngũ của mình với mức OFFER lên đến $3,000, hãy nhanh tay APPLY ngay nếu các Dev có từ 3 năm KN nhé!!!
🍀Dev cần có:
Có từ 3 năm kinh nghiệm ở vị trí tương đương.
Có kinh nghiệm sử dụng một trong các công cụ cấu hình (tức là DaVinci).
Có kinh nghiệm về communication protocols (ví dụ SPI, LIN, CAN, FR, ETH, v.v.) và các thiết bị ngoại vi MCU (ví dụ: EEPROM, Flash, v.v.).
🍀Đãi ngộ dành cho bạn:
Mức lương lên đến $3,000.
Review lương 2 lần/năm hoặc khi có thành tích xuất sắc.
Bảo hiểm sức khỏe “FPT care” do AON cung cấp và dành riêng cho nhân viên FPT.
Kỳ nghỉ hè hàng năm: theo chính sách của công ty và bắt đầu từ tháng 5 hàng năm.
Có thắc mắc cần được giải đáp, các Dev đừng ngần ngại comment hoặc inbox cho em biết nhé!
Gửi CV về: career@topdev.vn
Với tiêu đề: FPT Software_2032579_Embedded Autosar Engineer",[]
1794479430978225,"🔥[Nam Từ Liêm-HN] cần tuyển Chuyên Viên Lập Trình Viên (Java, .NET, PHP). Yc: +1 năm KN. Lương 12tr-25tr. 100% lương thử việc. ib",[]
1796383217454513,Các PM tài năng tại Hà Nội hãy tham khảo list job xịn xò up to 30 Mil ngay bên dưới nhé👇,[]
1796372820788886,"[HN-FPT Software] Tuyển dụng 20 Fresher Embedded (Autosar)
🔥 Phỏng vấn online, onboard sau Tết 🔥
📌 Yêu cầu
Có kiến thức về lập trình vi điều khiển
Khả năng giao tiếp tiếng Anh khá (tương đương TOEIC 700 hoặc IELTS 5.5)
Tham gia đào tạo và làm việc fulltime (thứ 2 - thứ 6)
📌 Quyền lợi
Trợ cấp đào tạo 6-8M/tháng
Cơ hội ký HĐ chính thức với thu nhập 12-15M/tháng
Hỗ trợ dấu mộc thực tập và làm báo cáo đồ án
📌 Thông tin ứng tuyển
Email: LinhTN24@fpt.com
Phone: 0373311526 (Zalo/SMS)",[]
1796332387459596,"[HCM] iTechwx tung ra những ĐÃI NGỘ HẤP DẪN nhằm chiêu mộ TECHNICAL SUPPORT ENGINEER từ level FRESHER đến SENIOR. 🔥KHÔNG YÊU CẦU KINH NGHIỆM, OPEN CHO FRESHER 🔥
🌟Yêu cầu:
Hiểu biết về 1 hoặc 2 trong các domain sau: Operating System/Virtualization, Networking, Window Azure Platform, Open-source technologies.
Có kiến thức về các dịch vụ của Window Azure Platform.
Hiểu về các khái niệm của Virtualization và quản lý virtual system.
🌟Đãi ngộ:
Môi trường làm việc trẻ và năng động.
Có BHXH và BHYT đầy đủ + kiểm tra sức khoẻ hằng năm.
Có thưởng hiệu suất.
Địa chỉ làm việc: Quận Bình Thạnh, Thành phố Hồ Chí Minh
Link JD: https://topdev.vn/s/44lsm8Rc
Các ứng viên vui lòng gửi CV về: career@topdev.vn với tiêu đề theo đúng cú pháp: [Họ tên] - Technical Support Engineer - iTechwx",[]
1794380980988070,Hà Nội - Shuei Trading tuyển dụng PM/PL 5-7 năm KN,[]
1796275350798633,"[HCM] 📌📌📌Olabs chiêu mộ Full-Stack Developer với OFFER up to 40M cùng vô vàn đãi ngộ khác, chần chừ gì nữa mà không apply ngay!
Link JD: https://topdev.vn/s/YMgryetQ
✨Dev cần có:
03 năm KN làm việc với Nodejs và ReactJS stack.
✨Phúc lợi HẤP DẪN:
OFFER HOT up to 40M VND + lương tháng 13; review lương 1-2 lần/ năm.
Tham gia BH đầy đủ theo quy định của pháp luật.
Cung cấp máy tính và các thiết bị hỗ trợ công việc của bạn; hưởng lợi nhuận cổ tức khi có lợi nhuận.
Hưởng 12 ngày phép năm và các ngày nghỉ lễ, tết theo quy định của nhà nước.
Môi trường làm việc chuyên nghiệp, cơ hội thăng tiến nghề nghiệp.
Có thắc mắc cần giải đáp, đừng ngần ngại comment hoặc inbox cho em nhé!
🤩Ứng viên vui lòng gửi CV về: career@topdev.vn / Với tiêu đề: Olabs - Fst Dev.",[]
1796271884132313,"📌[HCM] Tech Apollo tuyển dụng Fullstack Ruby on Rails developer | Up to 1.500 USD
🔥 Yêu cầu:
Ít nhất 2 năm kinh nghiệm làm việc với Ruby on Rails.
Có kinh nghiệm Front-end như HTML, JavaScript, CSS, jQuery và React JS.
🔥 Đãi ngộ:
Lương cạnh tranh, lương tháng 13.
Thử việc 2 tháng hưởng 100% lương.
Team bulding
Tiệc nhóm, Cà phê, trà, đồ ăn nhẹ miễn phí…
🔥 Thời gian làm việc: Thứ 2 - Thứ 6 (8h-17h).
🔥 Địa điểm làm việc: 107/15 Trương Định, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh.
---------------------------------------------
➥Gửi CV về: career@topdev.vn
➥Tiêu đề Mail : [Họ tên] - Ruby on Rails developer - Tech Apollo
Link JD: https://topdev.vn/s/tIkZ9SYC",[]
